Timestamp,mobile-8,mobile-9,mobile-6,mobile-11,mobile-5,mobile-47,mobile-12,mobile-46,mobile-10,mobile-7,mobile-21,mobile-44,mobile-49,mobile-1,mobile-23,mobile-40,mobile-36,mobile-14,mobile-31,mobile-13
2020-04-10 21:10:00,,53.602641630582006,,821.7063206788682,626.205132453865,55.013577773019115,39.700267269229386,44.762848180006436,46.4967417857336,,,,,,43.52496667041724,,,,37.0,
2020-04-10 21:20:00,,45.99123166730704,,37.72940070456469,40.9725836823459,56.61452016816966,38.66326443144696,50.819205858191786,41.041134134391825,,,,,,73.40651979612122,,,,37.0,
2020-04-10 21:30:00,,43.54075632359182,,45.77804609351574,49.00487657310835,53.547478844101285,42.02616045669736,41.376157464368845,57.200123030317314,,,,,,73.65226254488854,,,,37.0,
2020-04-10 21:40:00,,52.2743239395529,,44.071102441068355,37.868115347397364,52.424657793785144,48.01334626385842,49.95807205826858,311.7257109786768,,,,,,68.78617627570408,,,,37.0,
2020-04-10 21:50:00,,389.1699758276277,,43.2045180739353,43.85586407489825,52.126103420270844,42.06139278995414,39.020550526776795,47.05904178716789,,,,,,,,,,37.0,
2020-04-10 22:00:00,,48.71120842265493,,41.18779089984053,41.09209740575085,729.7308924394141,36.63300281325096,41.39194198117856,45.52776224371969,,,,,,,,,,37.0,
2020-04-10 22:10:00,,52.36454005107442,,43.65549065298256,41.34669263466567,56.14502467743972,44.8747216286041,40.4762586285942,47.709616873825176,,,,,,,,,,37.0,
2020-04-10 22:20:00,,46.808581962498465,,43.00548941619834,45.385488634802115,492.0296927667063,42.49367872349685,40.85721318170143,46.4150488819681,,,,,,,,,,37.0,
2020-04-10 22:30:00,,48.80478862102024,,49.979738907243956,37.17685481715449,56.097975705947526,40.05827126872207,42.62064522899423,50.90728419116228,,,,,,,,,,37.0,
2020-04-10 22:40:00,,54.58973131549836,,50.54835815066284,38.33176877909053,37.89921915179344,43.85901482525591,41.41274045844354,49.21764595328968,,,,,,,,,,37.0,
2020-04-10 22:50:00,,39.0945699659098,,37.248160038715184,,44.399402634376365,43.7412334426356,39.96257575544981,45.4383212547774,,,,,,,,,,37.0,
2020-04-10 23:00:00,,,,,,45.355780763356115,47.95499611492718,43.25498951663267,46.747730547145096,,,,,,,,,,37.0,
2020-04-10 23:10:00,,,,,28.13995209735765,41.58793374128901,44.582470600704454,39.575476649081786,42.565262923548346,,,,,,,,,,37.0,
2020-04-10 23:20:00,,48.9841116932,,37.20849615491245,36.454682345705336,42.101452502636214,49.90665927544549,,48.8990655019738,,,,,,,,,,37.0,
2020-04-10 23:30:00,,45.65441202222016,,43.04521146159418,44.65038458712112,40.91628845585181,39.231238323293965,,45.06400405491771,,,,,,,,,,37.0,
2020-04-10 23:40:00,,45.43254373821914,,40.70550361833328,43.615136952569344,42.323226598839504,37.328002516796886,,49.91957310677028,,,,,,,,,,37.0,
2020-04-10 23:50:00,,46.42059357819618,,46.277359984967845,38.22221708893014,,37.424748170450016,34.559897532095185,47.882520949508134,,,,,,,,,,37.0,
2020-04-11 00:00:00,,,,,,,,,,,,,,,,,,,,
